"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2004";"2005";"2006";"2007";"2008";"2009" 
"15751910 Bedre tværfaglig indsats - børn af udsatte "; 3,5; 20,3; 20,7; 20,7; 0,0; 0,0
"157525 Indsats mod selvmord og selvmordsforsøg "; 0,0; 10,0; 10,2; 10,2; 10,2; 0,0
"15752510 Indsats mod selvmord og selvmordsforsøg "; 0,0; 10,0; 10,2; 10,2; 10,2; 0,0
"157526 Pulje til socialt udsatte grupper "; 240,7; 338,2; 290,0; 202,3; 223,5; 170,8
"15752610 Pulje til socialt udsatte grupper "; 195,7; 239,4; 83,4; 8,9; 2,1; 0,0
"15752611 Permanent driftstilskud, Pulje til udsatte "; 0,0; 0,0; 122,5; 121,5; 121,5; 121,5
"15752612 Særtilskud til Københavns Kommune "; 0,0; 0,2; 8,6; 3,6; 3,6; 3,6
"15752620 Prostitutionsområdet "; 5,2; 14,4; 0,0; 0,0; 0,0; 0,0
"15752630 Kvindekrisecentre "; 4,0; 13,5; 10,6; 0,0; 0,0; 0,0
"15752631 Videreførsel af kvindekrisecentre "; 0,0; 0,0; -0,2; 3,1; 3,1; 3,1
"15752640 Social indsats over for stofmisbrugere "; 10,5; 43,2; 42,7; 42,6; 42,6; 42,6
"15752641 Indsats over for unge hashmisbrugere "; 4,6; 15,4; 9,3; 9,4; 0,0; 0,0
"15752642 Øget behandlingsindsats for unge misbrugere "; 1,4; -7,7; 0,0; 0,0; 0,0; 0,0
"15752650 Social indsats over for alkoholmisbrugere "; 15,1; 22,9; 13,1; 13,2; 50,6; 0,0
"15752660 Fysisk handicappede kvinder "; 4,3; -3,1; 0,0; 0,0; 0,0; 0,0
"157527 Fremme af kønsligestilling "; 20,1; 28,9; 19,4; 20,4; 18,4; 3,0
"15752710 Indsats mod vold mod kvinder "; 12,0; 7,2; 7,4; 7,4; 7,4; 0,0
"15752720 Initiativer til bekæmpelse af kvindehandel "; 8,2; 11,9; 0,0; 0,0; 0,0; 0,0
"15752721 Oplysnings- og debatkampagne om prostitution "; 0,0; 0,0; 1,0; 2,0; 0,0; 0,0
"15752722 Fremme af kønsligestilling "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"15752730 Dialog Mod Vold "; 0,0; 7,8; 8,0; 8,0; 8,0; 0,0
"15752740 Uddannelse af personale på krisecentre "; 0,0; 2,0; 0,0; 0,0; 0,0; 0,0
"157528 Social aktivering af socialt udsatte grupper "; 0,0; 45,0; 50,9; 45,9; 51,3; 0,0
"15752810 Social aktivering "; 0,0; 4,0; 35,6; 5,1; 10,5; 0,0
"15752820 Brugerundersøgelse "; 0,0; 1,0; 0,0; 0,0; 0,0; 0,0
"15752830 Beskæftigelsesmæssig indsats på væresteder "; 0,0; 10,0; 10,2; 10,2; 10,2; 0,0
"15752840 Vikarordning for socialt udsatte "; 0,0; 5,0; 5,1; 5,1; 5,1; 0,0
"15752850 Gældssanering "; 0,0; 25,0; 0,0; 25,5; 25,5; 0,0
"157530 Pulje til ældre- og pensionsområdet "; 40,7; 76,3; 39,5; 35,8; 38,7; 1,2
"15753010 Tilskud vedrørende ældre "; 40,0; 36,3; 16,5; 5,2; 0,0; 0,0
"15753020 Pensionsområdet "; 0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"15753021 Pensionsportalen "; 0,0; 0,0; 3,0; 2,0; 1,0; 0,0
"15753040 Kompetenceudvikling af personale "; 0,0; 5,0; 5,1; 10,2; 10,2; 0,0
"15753050 Kommunale forebyggelses- og rådgivningscentre"; 0,0; 35,0; 5,1; 10,2; 20,3; 0,0
"15753060 Styrket indsats på frivillighedsområdet "; 0,0; 0,0; 4,6; 4,0; 0,0; 0,0
"15753061 Styrket indsats overfor ældre, etnisk "; 0,0; 0,0; 4,0; 3,0; 6,0; 0,0
"15753062 Visitering af frihedskæmpere "; 0,0; 0,0; 1,2; 1,2; 1,2; 1,2
"157531 Genoptræning/akutpladser til demente og ældre "; 0,1; 0,0; -4,4; 0,0; 0,0; 0,0
"15753110 Genoptræning/akutpladser til demente og ældre"; 0,1; 0,0; -4,4; 0,0; 0,0; 0,0
"157532 Med familien i centrum "; 3,0; 24,4; 24,7; 19,6; 0,0; 0,0
"15753210 Med familien i centrum "; 3,0; 24,4; 24,7; 19,6; 0,0; 0,0
"157534 Forældreprogrammer m.v. "; 2,0; 16,0; 19,5; 5,1; 0,0; 0,0
"15753410 Forældreprogrammer m.v. "; 2,0; 10,2; 15,4; 0,0; 0,0; 0,0
"15753420 Forberedende forældrekurser "; 0,0; 5,8; 4,1; 5,1; 0,0; 0,0
"157535 Socialt udsatte grønlændere i Danmark "; 1,1; 5,1; 10,2; 10,2; 5,0; 5,0
"15753510 Opfølgning af Hvidbogen om socialt udsatte "; 1,1; 5,1; 5,2; 5,2; 0,0; 0,0
"15753511 Døgnværested for udsatte grønlændere "; 0,0; 0,0; 2,0; 2,0; 2,0; 2,0
"15753512 De grønlandske huse "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"157536 Negativ social arv "; 0,0; 0,0; 4,8; 13,0; 26,0; 11,0
"15753610 Negativ social arv "; 0,0; 0,0; 4,8; 13,0; 26,0; 11,0
"157537 Forebyggelse af kriminalitet, under 15 "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"15753710 Forebyggelse af kriminalitet, under 15 "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"157538 Bedre og mere fleksibel hjemmehjælp "; 0,0; 0,0; 441,2; 0,0; 0,0; 0,0
"15753810 Bedre og mere fleksibel hjemmehjælp "; 0,0; 0,0; 441,2; 0,0; 0,0; 0,0
"157539 Udviklingsprojekter på hjemmehjælpsområdet "; 0,0; 0,0; 2,0; 3,0; 3,0; 3,0
"15753910 Udviklingsprojekter på hjemmehjælpsområdet "; 0,0; 0,0; 2,0; 3,0; 3,0; 3,0
"157550 Organisationer m.v. på børneomrområdet "; 5,0; 18,0; 30,7; 37,2; 27,7; 17,1
"15755010 Rådgivningscentret Unge & Sorg "; 0,0; 1,6; 1,8; 3,7; 4,5; 0,0
"15755011 Red Barnet "; 0,0; 1,5; 1,5; 1,5; 0,0; 0,0
"15755012 Ventilen Danmark "; 0,0; 1,0; 1,0; 1,0; 1,0; 0,0
"15755013 B-Ørnereden "; 0,0; 0,5; 0,4; 0,4; 0,0; 0,0
"15755014 Mødrehjælpen "; 5,0; 8,0; 13,4; 18,7; 15,5; 15,7
"15755015 Landsforeningen af opholdssteder "; 0,0; 3,5; 2,0; 2,0; 0,0; 0,0
"15755016 Landsforeningen Børns Voksenvenner "; 0,0; 0,7; 2,9; 2,9; 2,9; 0,9
"15755017 Ungdommens Vel "; 0,0; 0,5; 0,5; 0,5; 0,0; 0,0
"15755018 Børnehjælpsdagen "; 0,0; 0,7; 0,0; 0,0; 0,0; 0,0
"15755019 Projekt Savn "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,3
"15755020 Baglandet i Århus "; 0,0; 0,0; 1,6; 1,6; 1,6; 0,0
"15755021 Baglandet på Vesterbro "; 0,0; 0,0; 1,7; 1,7; 1,7; 0,0
"15755022 Forældreforeningen - Vi har mistet et barn "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"15755023 Foreningen Grønlandske Børn "; 0,0; 0,0; 0,7; 0,0; 0,0; 0,0
"15755024 Kvalitetssikring af anbringelsesområdet "; 0,0; 0,0; 2,7; 2,7; 0,0; 0,0
"157560 Organisationer på ældre- og pensionsområdet "; 0,0; 3,2; 21,2; 7,3; 2,6; 0,6
"15756010 Ældre Sagen "; 0,0; 0,5; 2,1; 1,0; 1,0; 0,0
"15756011 Ældremobiliseringen "; 0,0; 2,2; 12,5; 1,9; 0,0; 0,0
"15756012 Landsforeningen for Førtidspensionister "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,0
"15756013 Videnscenter på ældreområdet "; 0,0; 0,0; 2,4; 1,4; 0,0; 0,0
"15756014 Omsorgsorganisationernes Samråd "; 0,0; 0,0; 2,0; 2,0; 0,6; 0,6
"15756015 Sammenslutningen af ældreråd i Danmark "; 0,0; 0,0; 0,5; 0,5; 0,5; 0,0
"15756016 Dansk Center for Reminiscens "; 0,0; 0,0; 1,2; 0,0; 0,0; 0,0
"157570 Reden "; 0,0; 2,3; 38,6; 36,6; 33,3; 26,3
"15757010 Reden København "; 0,0; 1,5; 4,6; 4,6; 4,6; 4,6
"15757011 Reden Århus "; 0,0; 0,5; 2,5; 2,5; 2,5; 2,5
"15757012 Reden Odense "; 0,0; 0,3; 4,0; 3,7; 3,7; 3,7
"15757014 Fundamentet - krisecenter for mænd "; 0,0; 0,0; 5,5; 3,5; 3,5; 0,0
"15757015 Landsforeningen Bedre Psykatri "; 0,0; 0,0; 3,5; 3,5; 3,5; 3,5
"15757016 LAP "; 0,0; 0,0; 3,5; 3,5; 3,5; 0,0
"15757017 Socialt Udviklingscenter "; 0,0; 0,0; 1,9; 1,9; 2,0; 2,1
"15757018 Projekt Udenfor "; 0,0; 0,0; 4,7; 5,0; 5,1; 5,0
"15757019 Kirkens Korshær "; 0,0; 0,0; 3,5; 3,5; 0,0; 0,0
"15757020 Clean House "; 0,0; 0,0; 1,3; 1,3; 1,3; 1,3
"15757021 Landsforeningen KRIS "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"15757022 Støttecenter mod Incest i Danmark "; 0,0; 0,0; 1,0; 1,0; 1,0; 1,0
"15757023 Thora Center "; 0,0; 0,0; 1,5; 1,5; 1,5; 1,5
"15757024 FrejaCentret "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"158 Sociale pensioner "; 88487,9; 94294,9; 100844,3; 102093,8; 103277,4; 104859,8
"1581 Folkepension "; 64902,0; 71925,3; 78792,0; 80819,0; 82703,4; 84996,3
"158101 Folkepension, LB 1219 2004 "; 64902,0; 71925,3; 78792,0; 80819,0; 82703,4; 84996,3
"15810110 Folkepension til pensionister, LB 1219 2004 "; 64218,8; 71165,5; 77885,8; 79837,9; 81661,5; 83895,1
"15810120 Pensionister i udlandet "; 683,2; 759,8; 906,2; 981,1; 1041,9; 1101,2
"1582 Højeste og mellemste førtidspension "; 17050,6; 15902,8; 14687,4; 13689,5; 12734,1; 11772,0
"158201 Højeste og mellemste førtidspension "; 17050,6; 15902,8; 14687,4; 13689,5; 12734,1; 11772,0
"15820110 Højeste og mellemste førtidspension, refusion"; 11763,8; 10748,7; 9682,6; 8976,2; 8313,5; 7640,7
"15820120 Højeste og mellemste førtidspension, refusion"; 2895,6; 2783,8; 2597,8; 2412,9; 2243,0; 2084,8
"15820130 Højeste og mellemste førtidspension, refusion"; 2187,2; 2158,5; 2208,9; 2120,4; 2015,6; 1902,5
"15820140 Udenlandske pensionister "; 204,1; 211,8; 198,1; 180,0; 162,0; 144,0
"1583 Almindelig førtidspension "; 4464,3; 3706,2; 3719,4; 3266,0; 2884,5; 2549,7
"158301 Almindelig førtidspension "; 4464,3; 3706,2; 3719,4; 3266,0; 2884,5; 2549,7
"15830110 Almindelig førtidspension, refusion "; 2791,2; 2260,8; 1837,4; 1606,4; 1414,4; 1235,5
"15830120 Alm. førtidp. m. 50 pct. "; 1042,6; 910,2; 814,5; 715,6; 632,7; 559,8
"15830130 Alm. førtidspension med 35 pct. refusion "; 512,7; 410,9; 408,1; 369,6; 337,0; 307,0
"15830140 Førtidspension "; 117,8; 124,3; 98,7; 84,3; 69,9; 55,5
"15830150 Tillægsydelse til almindelig førtidspension "; 0,0; 0,0; 560,7; 490,1; 430,5; 391,9
"1585 Personlige tillæg til pensionister "; 844,9; 875,0; 875,9; 841,5; 805,8; 788,1
"158501 Personlige tillæg til pensionister "; 482,5; 453,3; 457,8; 440,9; 411,2; 398,1
"15850110 Personlige tillæg til pensionister "; 481,9; 452,6; 457,1; 440,2; 410,5; 397,4
"15850120 Personlige tillæg til pensionister i udlandet"; 0,6; 0,7; 0,7; 0,7; 0,7; 0,7
"158511 Varmetillæg "; 362,3; 421,7; 418,1; 400,6; 394,6; 390,0
"15851110 Varmetillæg "; 362,3; 421,6; 418,0; 400,5; 394,5; 389,9
"15851120 Varmetillæg til pensionister i udlandet "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"1586 ATP-bidr. af ført.pen. samt sup. pen.opspar. "; 324,6; 305,3; 362,7; 384,8; 406,2; 425,2
"158601 ATP-bidrag af førtidspension "; 169,8; 155,3; 192,7; 204,6; 216,0; 226,2
"15860110 ATP-bidrag af førtidspension "; 169,8; 155,3; 192,7; 204,6; 216,0; 226,2
"158602 Supp. pensionsopsparing for førtids.pen. "; 154,8; 150,0; 170,0; 180,2; 190,2; 199,0
"15860210 Supp. pensionsopsparing for førtids.pen. "; 154,8; 150,0; 170,0; 180,2; 190,2; 199,0
"1587 Reservation til førtidspensionsreformen "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"158701 Reservation til førtidspensionsreformen "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"15870110 Reservation til førtidspensionsreformen "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"1589 Førtidspension "; 901,3; 1580,3; 2406,9; 3093,0; 3743,4; 4328,5
"158901 Førtidspension "; 901,3; 1580,3; 2406,9; 3093,0; 3743,4; 4328,5
"15890110 Førtidspension med 35 pct. refusion "; 890,7; 1504,7; 2337,6; 2982,4; 3591,7; 4137,1
"15890120 Førtidspension til pensionister i udlandet "; 10,6; 75,6; 69,3; 110,6; 151,7; 191,4
"16 Indenrigs- og Sundhedsministeriet "; 66915,1; 73082,7; 80937,4; 78484,6; 78369,5; 78089,4
"161 Fællesudgifter "; 1463,0; 1339,0; 1577,6; 1369,4; 1318,8; 1301,5
"1611 Centralstyrelsen "; 1125,7; 1001,4; 1188,5; 997,6; 974,6; 966,1
"161101 Departementet "; 158,7; 159,0; 174,2; 161,1; 153,7; 150,2
"16110110 Almindelig virksomhed "; 158,6; 150,7; 170,3; 145,9; 144,3; 141,1
"16110120 Omprioriteringspulje "; 0,0; 7,8; -7,7; 8,6; 8,9; 8,6
"16110130 Fælles koncernprojekt "; 0,0; 0,0; 11,1; 6,1; 0,0; 0,0
"16110190 Indtægtsdækket virksomhed "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"16110197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,3; 0,3; 0,3; 0,3; 0,3
"161102 CPR-administrationen "; 105,3; 97,7; 93,3; 98,4; 98,0; 97,6
"16110210 Driftsbudget "; 105,3; 97,7; 93,3; 98,4; 98,0; 97,6
"161104 Partistøtte "; 83,0; 83,9; 82,5; 82,5; 82,5; 82,5
"16110410 Partistøtte "; 83,0; 83,9; 82,5; 82,5; 82,5; 82,5
"161105 Pulje til forsøgsvirk i landdis. "; 21,9; 22,9; 23,3; 23,3; 23,3; 23,3
"16110510 Pulje t. forsøgsvirksomhed i landdistrikterne"; 21,9; 22,9; 23,3; 23,3; 23,3; 23,3
"161106 Tilskud til forskellige foreninger m.v. "; 0,6; 0,6; 0,6; 0,6; 0,6; 0,6
"16110620 Det tyske mindretals sekretariat "; 0,6; 0,6; 0,6; 0,6; 0,6; 0,6
"161107 Delingsråd "; 0,0; 0,0; 10,0; 10,0; 0,0; 0,0
"16110710 Delingsråd "; 0,0; 0,0; 10,0; 10,0; 0,0; 0,0
"161111 Sundhedsstyrelsen "; 323,5; 275,0; 299,3; 270,0; 266,8; 261,7
"16111110 Almindelig virksomhed "; 152,0; 139,2; 159,4; 135,5; 134,2; 131,7
"16111120 Forebyggelse "; 117,5; 87,8; 87,8; 85,2; 83,7; 81,9
"16111130 Evaluering og Medicinsk Teknologivurdering "; 25,8; 26,8; 26,6; 26,0; 25,6; 25,0
"16111140 Strålehygiejne "; 13,4; 16,4; 14,8; 12,6; 12,6; 12,4
"16111190 Indtægtsdækket virksomhed "; 3,0; 3,2; 3,3; 3,3; 3,3; 3,3
"16111197 Andre tilskudsfinansierede aktiviteter "; 11,9; 1,6; 7,4; 7,4; 7,4; 7,4
"161112 Det kommunale Evalueringsinstitut "; 0,0; 2,5; 4,9; 10,0; 10,0; 10,0
"16111210 Det kommunale Evalueringsinstitut "; 0,0; 2,5; 2,1; 5,6; 5,6; 5,5
"16111220 Analysevirksomhed "; 0,0; 0,0; 2,8; 4,4; 4,4; 4,5
"161114 EPJ-organisation, Sundheds IT "; 0,0; 0,0; 15,1; 0,0; 0,0; 0,0
"16111410 EPJ-organisation, Sundheds IT "; 0,0; 0,0; 15,1; 0,0; 0,0; 0,0
"161116 Lægemiddelstyrelsen "; 238,5; 250,7; 271,0; 277,7; 277,3; 279,5
"16111610 Almindelig virksomhed "; 228,4; 240,9; 261,2; 268,9; 269,0; 271,3
"16111620 Institut for Rationel Farmakoterapi "; 10,1; 9,6; 9,6; 8,6; 8,1; 8,0
"16111695 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"161121 Sundhedsvæsenets Patientklagenævn "; 22,4; 21,3; 24,7; 25,0; 25,0; 25,0
"16112110 Almindelig virksomhed "; 22,4; 21,3; 24,7; 25,0; 25,0; 25,0
"161125 Patientskadeankenævnet "; 16,8; 15,7; 22,7; 22,7; 22,7; 22,7
"16112510 Almindelig virksomhed "; 16,8; 15,7; 22,7; 22,7; 22,7; 22,7
"161126 Erstatninger vedr. lægemiddelskader "; 16,9; 24,0; 24,7; 24,7; 24,7; 24,7
"16112610 Erstatninger "; 16,9; 24,0; 24,7; 24,7; 24,7; 24,7
"161127 Lægemiddelskadeerstatningsordningen, drift af "; 2,9; 1,7; 5,0; 1,7; 1,7; 1,7
"16112710 Drift af erstatningsordning "; 2,9; 0,9; 4,2; 0,9; 0,9; 0,9
"16112720 Info. vedr. lægemiddelskadeerstatn.ordningen "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"16112730 Administration af regreskrav m.v. "; 0,0; 0,4; 0,4; 0,4; 0,4; 0,4
"16112740 Administration/tilsyn med erstatningsordning "; 0,0; 0,3; 0,3; 0,3; 0,3; 0,3
"161128 Lægemiddelskadeankenævnet "; 0,1; 0,3; 1,8; 0,4; 0,4; 0,4
"16112810 Almindelig virksomhed "; 0,1; 0,3; 1,8; 0,4; 0,4; 0,4
"161129 Erstatninger til Boneloc-patienter "; 2,7; 0,3; 0,3; 0,0; 0,0; 0,0
"16112910 Erstatninger til Boneloc-patienter "; 2,7; 0,3; 0,3; 0,0; 0,0; 0,0
"161130 Drift af Boneloc-erstatningsordningen "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"16113010 Drift af erstatningsordning "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"161131 Embedslægerne m.v. "; 71,6; 66,4; 65,2; 64,2; 63,0; 61,7
"16113110 Almindelig virksomhed "; 71,2; 66,2; 65,0; 64,0; 62,8; 61,5
"16113197 Andre tilskudsfinansierede aktiviteter "; 0,5; 0,2; 0,2; 0,2; 0,2; 0,2
"161141 Det Etiske Råd "; 6,1; 7,9; 8,0; 7,8; 7,7; 7,6
"16114110 Almindelig virksomhed "; 4,9; 7,9; 8,0; 7,8; 7,7; 7,6
"16114197 Andre tilskudsfinansierede aktiviteter "; 1,2; 0,0; 0,0; 0,0; 0,0; 0,0
"161142 Den Centrale Videnskabsetiske Komite "; 2,5; 3,4; 2,8; 3,5; 3,4; 3,3
"16114210 Den Centrale Videnskabsetiske Komite "; 2,5; 3,4; 2,8; 3,5; 3,4; 3,3
"161151 Medlemskab af Verdenssundhedsorganisationen "; 12,9; 12,9; 15,2; 12,7; 12,5; 12,3
"16115110 Almindelig virksomhed "; 12,9; 12,9; 15,2; 12,7; 12,5; 12,3
"161152 Medlemsbidrag t. Verdenssundhedsorganisation "; 16,9; 20,9; 21,2; 21,2; 21,2; 21,2
"16115210 Medlemsbidrag "; 16,9; 20,9; 21,2; 21,2; 21,2; 21,2
"161161 Dansk Sundhedstjeneste for Sydslesvig "; 22,2; 22,2; 22,7; 22,7; 22,7; 22,7
"16116110 Dansk Sundhedstjeneste for Sydslesvig "; 22,2; 22,2; 22,7; 22,7; 22,7; 22,7
"161171 Patientrådgivere, information/uddannelse "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"16117110 Patientrådgivere, information/uddannelse "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"161179 Reserver og budgetregulering "; 0,0; -87,9; 0,0; -142,6; -142,6; -142,6
"16117910 Budgetregulering "; 0,0; -177,2; 0,0; -186,0; -186,0; -186,0
"16117940 Reserve vedr. det kom. lov- og cirk. program "; 0,0; 89,3; 0,0; 43,4; 43,4; 43,4
"1613 Statsamterne "; 337,3; 337,6; 389,1; 371,8; 344,2; 335,4
"161301 Statsamterne "; 328,2; 326,7; 375,8; 350,0; 322,4; 313,6
"16130110 Almindelig virksomhed "; 327,7; 326,3; 375,4; 349,6; 322,0; 313,2
"16130120 Gennemførelse af fælles EDB-plan "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"16130190 Indtægtsdækket virksomhed "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"16130197 Andre tilskudsfinansierede aktiviteter "; 0,3; 0,2; 0,2; 0,2; 0,2; 0,2
"161303 Børnesagkyndige undersøgelser "; 0,0; 0,0; 0,0; 8,8; 8,8; 8,8
"16130310 Børnesagkyndige undersøgelser "; 0,0; 0,0; 0,0; 8,8; 8,8; 8,8
"161304 Børneloven m.v. "; 6,3; 7,0; 8,2; 8,1; 8,1; 8,1
"16130410 Undersøgelser m.v. der følger af børneloven "; 6,3; 7,0; 8,2; 8,1; 8,1; 8,1
"161306 Værgevederlag "; 2,8; 3,9; 5,1; 4,9; 4,9; 4,9
"16130610 Værgevederlag "; 2,8; 3,9; 5,1; 4,9; 4,9; 4,9
"162 Forebyggelse "; 148,0; 194,3; 156,0; 131,4; 96,2; 48,2
"1621 Forebyggelse "; 148,0; 194,3; 156,0; 131,4; 96,2; 48,2
"162102 Sundhedsfremme og sygdomsforebyggelse "; 78,7; 26,6; 37,2; 26,9; 26,9; 26,9
"16210210 Sundhedsfremme og sygdomsforebyggelse "; 54,2; 9,3; 19,9; 9,4; 9,4; 9,4
"16210220 Folkesundhed "; 19,1; 13,1; 13,0; 13,2; 13,2; 13,2
"16210230 Forebyggelse og behandling af sindslidelser "; 5,3; 4,2; 4,3; 4,3; 4,3; 4,3
"162130 Pulje til forebyg. af uønsket graviditet "; 1,2; 4,1; 4,1; 4,2; 0,0; 0,0
"16213010 Pulje t. forebyg. af uønsket graviditet m.v. "; 1,2; 4,1; 4,1; 4,2; 0,0; 0,0
"162135 Pulje til indsats på alkoholområdet "; 24,4; 48,4; 50,2; 60,6; 29,6; 0,0
"16213510 Social- og sundhedsfag. inds. på alk.området "; 24,4; 48,4; 50,2; 60,6; 29,6; 0,0
"162136 Sundhedsfremmende projekter "; 0,0; 50,0; 0,0; 0,0; 0,0; 0,0
"16213610 Tilskud til sundhedsfremmende projekter "; 0,0; 50,0; 50,0; 50,0; 50,0; 50,0
"16213620 Indbetalte tillægsafgifter på alkoholsodavand"; 0,0; 0,0; -50,0; -50,0; -50,0; -50,0
"162137 Pulje til initiativer om rygeafvænning "; 0,0; 3,0; 3,1; 3,1; 3,1; 0,0
"16213710 Initiativer om rygeafvænning "; 0,0; 3,0; 3,1; 3,1; 3,1; 0,0
"162145 Pulje til miljømedicinsk forskning "; 2,4; 2,2; 2,3; 2,3; 2,3; 2,3
"16214510 Pulje til miljømedicinsk forskning "; 2,4; 2,2; 2,3; 2,3; 2,3; 2,3
"162146 Forebyggelse af astma hos børn "; 8,3; 4,3; 2,0; 0,0; 0,0; 0,0
"16214610 Forebyggelse af astma hos børn "; 8,3; 4,3; 2,0; 0,0; 0,0; 0,0
"162147 Sundhedsplejen anden tidlig tværfag. indsats "; 19,1; 17,7; 18,0; 0,0; 0,0; 0,0
"16214710 Sundhedsplej. - og and. tidl., tværf. indsats"; 19,1; 17,7; 18,0; 0,0; 0,0; 0,0
"162148 Pulje til projekt "Narkoen ud af byen" "; 14,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16214810 Pulje til projekt Narkoen ud af byen "; 14,0; 0,0; 0,0; 0,0; 0,0; 0,0
"162149 Kommunal indsats målrettet overvægtige "; 0,0; 38,0; 15,1; 15,3; 15,3; 0,0
"16214910 Kommunal indsats målrettet overvægtige "; 0,0; 28,0; 15,1; 15,3; 15,3; 0,0
"16214920 Pulje til centrale understøttende aktiviteter"; 0,0; 10,0; 0,0; 0,0; 0,0; 0,0
"162150 Udvidet vejledning, astmapatienter "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"16215010 Udvidet vejledning af astmapatienter "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"162151 Målrettet sundhedsfaglige tilbud "; 0,0; 0,0; 4,6; 7,8; 7,8; 7,8
"16215110 Målrettet sundhedsfaglige tilbud "; 0,0; 0,0; 4,6; 7,8; 7,8; 7,8
"162152 Understøtte nærmiljøets muligheder "; 0,0; 0,0; 9,4; 2,2; 2,2; 2,2
"16215210 Understøtte nærmiljøets muligheder "; 0,0; 0,0; 9,4; 2,2; 2,2; 2,2
"162153 Indsats målrettet udsatte grupper "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"16215310 Indsats målrettet udsatte grupper "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"162160 Tilskud til metadoninjektion som behandlingsm "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"16216010 Tilskud til metadoninjektion som behandlingsm"; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"163 Uddannelse og forskning "; 1148,3; 1020,7; 1122,3; 1124,6; 1128,8; 1112,7
"1631 Uddannelse "; 47,8; 50,7; 61,4; 63,0; 63,0; 63,0
"163103 Videreuddannelse af medicinsk personale "; 42,1; 45,7; 56,3; 57,9; 57,9; 57,9
"16310310 Videreudd. af læger og tandlæger, LB 632 1995"; 27,0; 27,2; 36,7; 36,4; 35,9; 35,9
"16310320 Videreuddannelse til specialtandlæge "; 15,0; 18,5; 19,6; 21,5; 22,0; 22,0
"163104 Efteruddannelse af praktiserende læger "; 0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"16310410 Efteruddannelse af praktiserende læger "; 0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"163111 Nordiska Helsovårdshøgskolan "; 4,8; 5,0; 5,1; 5,1; 5,1; 5,1
"16311110 Nordiska Helsovårdshøgskolan "; 4,8; 5,0; 5,1; 5,1; 5,1; 5,1
"163112 Tilsk. t. opret. af en alkologuddannelse "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"16311210 Tilsk. t. opret. af en alkologuddannelse "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"1633 Forskning, forsøg og analysevirksomhed "; 87,1; 115,0; 134,4; 90,7; 90,0; 74,2
"163301 Statens Institut for Folkesundhed "; 48,1; 39,2; 42,2; 38,3; 38,3; 38,0
"16330110 Almindelig virksomhed "; 19,9; 13,9; 17,1; 13,2; 13,2; 12,9
"16330190 Indtægtsdækket virksomhed "; 0,8; 1,0; 1,0; 1,0; 1,0; 1,0
"16330195 Tilskudsfinansieret forskningsvirksomhed "; 27,3; 24,1; 24,1; 24,1; 24,1; 24,1
"16330197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,2; 0,0; 0,0; 0,0; 0,0
"163302 Forskningscenter for alternativ behandling "; 3,4; 4,1; 3,1; 3,1; 2,9; 2,9
"16330210 Almindelig virksomhed "; 3,2; 4,1; 3,1; 3,1; 2,9; 2,9
"16330295 Tilskudsfinansieret forskningsvirksomhed "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
