"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2008";"2009";"2010";"2011";"2012";"2013" 
"15116310 Almindelig virksomhed "; 0,8; 2,1; 0,9; 0,9; 0,9; 0,9
"151179 Reserver og budgetregulering "; 0,0; 329,6; 0,0; 257,5; 256,1; 255,8
"15117910 Reserve vedrørende satspuljemidler "; 0,0; 209,2; -48,4; 0,0; 0,0; 0,0
"15117920 Det kommunale lov- og cirkulæreprogram "; 0,0; 128,4; 48,4; 257,5; 256,1; 255,4
"15117954 Overførsel fra udsatttepuljen mv "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,4
"15117957 Reduktion af energiudgifter "; 0,0; -0,3; 0,0; 0,0; 0,0; 0,0
"15117958 Budgetregulering vedrørende Barselsfonden "; 0,0; -1,1; 0,0; 0,0; 0,0; 0,0
"15117986 Budgetregulering vedr. ASC "; 0,0; -11,7; 0,0; 0,0; 0,0; 0,0
"15117987 Reserve til betaling til ASC "; 0,0; 5,1; 0,0; 0,0; 0,0; 0,0
"1513 Forsknings- og forsøgsvirksomhed mv. "; 277,4; 294,9; 349,0; 325,8; 305,0; 283,8
"151301 SFI "; 119,6; 115,5; 115,3; 111,5; 110,5; 102,5
"15130110 Almindelig virksomhed "; 31,8; 34,0; 38,6; 37,4; 36,5; 28,5
"15130120 SFI Campbell "; 6,6; 6,1; 6,1; 6,1; 6,1; 6,1
"15130130 Opdatering af ældredatabasen "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"15130140 Børneforløbsundersøgelsen "; 0,0; 8,0; 3,1; 0,0; 0,0; 0,0
"15130150 Konkurrenceudsat bevilling "; 0,1; 3,1; 2,2; 2,7; 2,6; 2,6
"15130190 Indtægtsdækket virksomhed "; 53,9; 45,8; 46,5; 46,5; 46,5; 46,5
"15130195 Tilskudsfinansieret forskningsvirksomhed "; 26,1; 18,5; 18,8; 18,8; 18,8; 18,8
"151302 Center for selvmordsforskning "; 3,4; 3,5; 3,5; 3,5; 3,5; 3,5
"15130230 Center for Selvmordsforskning "; 3,4; 3,5; 3,5; 3,5; 3,5; 3,5
"151304 Center for frivilligt socialt arbejde "; 3,7; 3,8; 6,7; 3,8; 3,8; 3,8
"15130410 Center for frivilligt socialt arbejde "; 3,7; 3,8; 6,7; 3,8; 3,8; 3,8
"151307 Frivilligrådet "; 5,1; 4,0; 4,5; 4,5; 3,2; 3,2
"15130710 Almindelig virksomhed "; 3,4; 4,0; 4,5; 4,5; 3,2; 3,2
"15130797 Andre tilskudsfinansierede aktiviteter "; 1,7; 0,0; 0,0; 0,0; 0,0; 0,0
"151308 Velfærdsforskning "; 4,9; 0,0; 0,0; 0,0; 0,0; 0,0
"15130810 Velfærdsforskning "; 4,9; 0,0; 0,0; 0,0; 0,0; 0,0
"151311 Omstillingsinitiativer mv. "; 3,9; 13,8; 12,7; 13,7; 13,5; 13,4
"15131110 Omstillingsinitiativer mv. "; 3,9; 13,8; 12,7; 13,7; 13,5; 13,4
"151315 Frivilligt socialt arbejde "; 47,1; 50,0; 50,5; 50,5; 50,5; 50,5
"15131510 Frivilligt socialt arbejde "; 47,1; 50,0; 50,5; 50,5; 50,5; 50,5
"151320 Børn og unges sociale problemer "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"15132010 Tidlig indsats for udsatte børn og unge "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"15132020 Forebyggelse af unges sociale problemer "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"151321 Hjerneskadeklubber for arbejdsrehabilitering "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"15132110 Hjerneskadeklubber for arbejdsrehabilitering "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"151323 Rammebeløb til handicappede mv. "; 27,4; 47,1; 47,0; 24,5; 25,7; 14,1
"15132310 Rammebeløb til handicappede mv. "; 16,0; 21,3; 10,3; 8,2; 12,6; 12,6
"15132320 Rehabilitering/genoptræning, hjerneskade "; 1,2; 0,0; 0,0; 0,0; 0,0; 0,0
"15132340 Indsats for familier med handicappede børn "; 4,8; 7,6; 5,4; 3,2; 0,0; 0,0
"15132350 Kvalitets- og vidensudvikling på handicapområ"; 5,5; 16,2; 18,2; 0,0; 0,0; 0,0
"15132360 Styrket indsats for børn og voksne med ADHD "; 0,0; 2,0; 8,1; 8,1; 8,1; 0,0
"15132370 hjælpemidler "; 0,0; 0,0; 0,0; 0,0; 0,0; 1,5
"15132380 delebiler handicap "; 0,0; 0,0; 5,0; 5,0; 5,0; 0,0
"151324 Nye og nemmere veje "; 6,0; 1,3; 0,0; 0,0; 0,0; 0,0
"15132410 Nye og nemmere veje "; 6,0; 1,3; 0,0; 0,0; 0,0; 0,0
"151325 Den Fælles Tolkeløsning "; 0,0; 0,0; 39,9; 40,3; 40,3; 40,3
"15132510 Den Fælles Tolkeløsning "; 0,0; 0,0; 39,9; 40,3; 40,3; 40,3
"151328 Frivilligt arbejde inden for det sociale felt "; 29,7; 31,9; 39,2; 36,8; 20,0; 20,0
"15132830 Uddannelse, kurser mv., friv. sociale felt "; 10,6; 11,4; 11,5; 11,5; 0,0; 0,0
"15132840 Udviklingsprojekter, friv. sociale område "; 1,7; 0,0; 0,0; 0,0; 0,0; 0,0
"15132850 Udvikling af lokale frivilligcentre "; 16,2; 12,5; 0,0; 0,0; 0,0; 0,0
"15132860 Center for socialt entreprenørskab "; 0,0; 2,8; 2,4; 0,0; 0,0; 0,0
"15132870 Etablering af en frivillig gældsrådgiver "; 0,1; 4,2; 4,3; 4,3; 0,0; 0,0
"15132880 Frivilligt Forum "; 1,0; 1,0; 1,0; 1,0; 0,0; 0,0
"15132890 Pulje til frivilligcentre "; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"151329 Fonden Socialøkonomi "; 2,8; 2,7; 2,7; 2,7; 0,0; 0,0
"15132910 Fonden Socialøkonomi "; 2,8; 2,7; 2,7; 2,7; 0,0; 0,0
"151330 Tilskud til Livslinien "; 5,6; 5,4; 5,5; 5,5; 5,5; 5,5
"15133010 Tilskud til Livslinien "; 5,6; 5,4; 5,5; 5,5; 5,5; 5,5
"151331 Tilbud om frivilligt arbejde som led i udd "; 0,0; 8,4; 1,8; 8,8; 8,8; 8,8
"15133110 Tilbud om frivilligt arbejde som led i udd "; 0,0; 8,4; 1,8; 8,8; 8,8; 8,8
"151332 Behandling af overgreb "; 0,0; 0,0; 1,5; 1,5; 1,5; 0,0
"15133210 Behandling af overgreb "; 0,0; 0,0; 1,5; 1,5; 1,5; 0,0
"151336 Forebyggelse af magtanvendelse "; 4,2; 0,0; 0,0; 0,0; 0,0; 0,0
"15133610 Tilskud til forebyggelse af magtanvendelse "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"15133620 Evaluering af magtanvendelsesreglerne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15133630 Lokal uddannelse i socialpædagogiske metoder "; 4,3; 0,0; 0,0; 0,0; 0,0; 0,0
"151337 Dag- og aktiveringstilbud til yngre demente "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"15133710 Dag- og aktiveringstilbud til yngre demente "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"151340 Udv. af socialt arbejde og brugerinddragelse "; 1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"15134010 Metodeudvikling og formidling, bedre kvalitet"; 0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"15134020 Social lighed og sundhed "; 0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"151342 Evaluering af det sociale område "; 1,9; 0,0; 0,0; 0,0; 0,0; 0,0
"15134210 Evaluering af det sociale område "; 1,9; 0,0; 0,0; 0,0; 0,0; 0,0
"151343 Genoptræning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15134310 Genoptræning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"151350 Fællesudgifter vedrørende institutionsområdet "; 2,1; 0,7; 0,7; 0,7; 0,7; 0,7
"15135020 Formidlingscentre, fællesudgfiter, ØD "; 1,8; 0,0; 0,0; 0,0; 0,0; 0,0
"15135040 Øvrige institutioner, fællesudgifter "; 0,3; 0,7; 0,7; 0,7; 0,7; 0,7
"151351 Center f. Tegnsprog/Tegnstøttet Kommunikation "; 4,1; 4,3; 0,0; 0,0; 0,0; 0,0
"15135110 Center f. Tegnsprog/Tegnstøttet Kommunikation"; 4,1; 4,3; 0,0; 0,0; 0,0; 0,0
"151356 Forsknings- og udviklingsaktiviteter "; 4,0; 2,5; 2,5; 2,5; 2,5; 2,5
"15135610 Forsknings- og udviklingsaktiviteter "; 4,0; 2,5; 2,5; 2,5; 2,5; 2,5
"1514 Uddannelse "; 0,6; 0,8; 0,8; 0,8; 0,8; 0,8
"151411 Efteruddannelse "; 0,6; 0,8; 0,8; 0,8; 0,8; 0,8
"15141140 Mobilityinstruktører "; 0,2; 0,4; 0,4; 0,4; 0,4; 0,4
"15141150 Projekter i nordisk regi mv. "; 0,4; 0,4; 0,4; 0,4; 0,4; 0,4
"1515 Den centrale refusionsordning "; 3039,4; 1300,0; 2300,0; 2300,0; 2300,0; 2300,0
"151503 Den centrale refusionsordning "; 3039,4; 1300,0; 2300,0; 2300,0; 2300,0; 2300,0
"15150310 Den centrale refusionsordning "; 3039,4; 1300,0; 2300,0; 2300,0; 2300,0; 2300,0
"1516 Reservation til anbringelsesreformen "; 19,5; 52,0; 40,3; 49,3; 26,4; 26,4
"151601 Reservation til anbringelsesreformen "; 19,5; 52,0; 40,3; 49,3; 26,4; 26,4
"15160110 Reservation til anbringelsesreformen "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"15160120 Efteruddannelse "; 17,2; 31,9; 26,4; 26,4; 26,4; 26,4
"15160130 Opfølgning på anbringelsesreformen "; 1,5; 2,2; 0,0; 0,0; 0,0; 0,0
"15160140 Styrkelse af kvalitet "; 0,3; 17,9; 13,9; 22,9; 0,0; 0,0
"1517 Regional statsforvaltning "; 485,2; 483,6; 0,0; 474,5; 455,1; 446,7
"151701 Regional statsforvaltning "; 465,9; 466,7; 0,0; 450,2; 430,8; 422,4
"15170110 Almindelig virksomhed "; 464,9; 466,3; -0,4; 449,8; 430,4; 422,0
"15170190 Indtægtsdækket virksomhed "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"15170197 Andre tilskudsfinansierede aktiviteter "; 1,0; 0,2; 0,2; 0,2; 0,2; 0,2
"151703 Børnesagkyndige undersøgelser "; 6,8; 5,1; 0,0; 12,2; 12,2; 12,2
"15170310 Børnesagkyndige undersøgelser "; 6,8; 5,1; 0,0; 12,2; 12,2; 12,2
"151704 Børneloven m.v. "; 7,3; 6,5; 0,0; 6,6; 6,6; 6,6
"15170410 Undersøgelser m.v. der følger af børneloven "; 7,3; 6,5; 0,0; 6,6; 6,6; 6,6
"151706 Værgevederlag "; 5,3; 5,3; 0,0; 5,5; 5,5; 5,5
"15170610 Værgevederlag "; 5,3; 5,3; 0,0; 5,5; 5,5; 5,5
"1519 Christiansø "; 6,7; 8,1; 7,8; 7,8; 7,8; 7,8
"151971 Christiansø, Kgl. resolution af 12. dec. 1845 "; 6,7; 8,1; 7,8; 7,8; 7,8; 7,8
"15197110 Christiansø, Kgl. resolution af 12. dec. 1845"; 6,7; 8,1; 7,8; 7,8; 7,8; 7,8
"152 Børn "; -10,0; 77,0; 642,2; 110,5; 59,1; 47,3
"1525 Udvikling af dagtilbud "; -10,0; 77,0; 642,2; 110,5; 59,1; 47,3
"152501 Bedre kvalitet i dagtilbud "; -10,9; 49,4; 0,0; 0,0; 0,0; 0,0
"15250110 Ansøgningspulje og forskning "; -10,9; 44,1; 0,0; 0,0; 0,0; 0,0
"15250120 Enkeltstående initiativer vedr. dagtilbud "; 0,0; 5,3; 0,0; 0,0; 0,0; 0,0
"152504 Udvikling af modulordninger i dagtilbud "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"15250410 Udvikling af modulordninger i dagtilbud "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"152506 Reservebedsteforældreordning "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"15250610 Reservebedsteforældreordning "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"152507 Reserve vedrørende dagtilbudsloven "; 0,0; 27,6; 28,1; 28,1; 28,1; 28,1
"15250710 Reserve vedrørende dagtilbudsloven "; 0,0; 27,6; 28,1; 28,1; 28,1; 28,1
"152508 Reserve til frokost i daginstitutioner "; 0,0; 0,0; 386,4; 0,0; 0,0; 0,0
"15250810 frokost daginst "; 0,0; 0,0; 386,4; 0,0; 0,0; 0,0
"152509 Barnets Reform "; 0,0; 0,0; 227,7; 82,4; 31,0; 19,2
"15250910 Udvikling af plejefamilieområdet "; 0,0; 0,0; 30,0; 13,0; 0,0; 0,0
"15250911 SSP-puljen "; 0,0; 0,0; 19,7; 3,2; 0,2; 0,0
"15250912 Målrettet indsats overfor sårbare, unge mødre"; 0,0; 0,0; 52,3; 25,7; 0,0; 0,0
"15250913 Strategisk forskningsprogram og vidensportal "; 0,0; 0,0; 41,0; 15,0; 10,3; 3,7
"15250914 Implementering og undersøgelser "; 0,0; 0,0; 44,7; 0,5; 0,5; 0,5
"15250915 Støtte til forældre til anbragte børn "; 0,0; 0,0; 10,0; 5,0; 5,0; 0,0
"15250916 Bisidder til udsatte børn og unge "; 0,0; 0,0; 15,0; 5,0; 0,0; 0,0
"15250917 Efteruddannelse af sagsbehandlere "; 0,0; 0,0; 15,0; 15,0; 15,0; 15,0
"154 Social "; 1398,6; 1433,8; 1481,9; 1510,3; 1537,0; 1562,7
"1543 Hjælp til flygtninge "; 129,3; 104,9; 127,9; 127,9; 127,9; 127,9
"154301 Hjælp til flygtninge mv. i enkelttilfælde "; 129,3; 104,9; 127,9; 127,9; 127,9; 127,9
"15430110 Hjælp til flygtninge mv. i enkelttilfælde "; 129,3; 104,9; 127,9; 127,9; 127,9; 127,9
"1544 Udgifter i forbindelse med børns pleje "; 1075,1; 1077,3; 1159,2; 1170,8; 1182,4; 1194,2
"154405 Merudgifter "; 1067,8; 1070,6; 1152,0; 1163,6; 1175,2; 1187,0
"15440510 Merudg. t. forsør. i hjem. af børn u. 18 år "; 1067,8; 1070,6; 1152,0; 1163,6; 1175,2; 1187,0
"154410 Udgifter til advokatbistand "; 7,2; 6,7; 7,2; 7,2; 7,2; 7,2
"15441010 Udgifter til advokatbistand "; 7,2; 6,7; 7,2; 7,2; 7,2; 7,2
"1545 Udg. t. pleje af pers. m. bet. og varigt ned. "; 194,2; 251,6; 194,8; 211,6; 226,7; 240,6
"154501 Merudg. for per. m. bet. og var. neds. fysisk "; 194,2; 251,6; 194,8; 211,6; 226,7; 240,6
"15450110 Merudg. f. per. m. bet. og var. neds. fysisk "; 194,2; 251,6; 194,8; 211,6; 226,7; 240,6
"155 støtte til bolig "; 756,1; 3454,8; 4204,7; 3267,4; 3195,9; 2966,5
"1551 Alment boligbyggeri "; 2031,4; 2942,3; 3686,4; 2825,5; 2754,0; 2524,6
"155101 Ydelsesstøtte til almene boliger "; 965,2; 1726,2; 2499,3; 1720,3; 1720,3; 1720,3
"15510140 Ydelsesstøtte til almene boliger "; 929,0; 1688,2; 0,0; 0,0; 0,0; 0,0
"15510145 Ydelsesstøtte til almene boliger "; 0,0; 0,0; 2462,3; 1683,3; 1683,3; 1683,3
"15510150 renovering "; 36,2; 38,0; 37,0; 37,0; 37,0; 37,0
"155102 Ungdomsboligbidrag til almene boliger "; 14,2; 49,0; 54,0; 54,0; 54,0; 54,0
"15510210 Ungdomsboligbidrag til almene boliger "; 14,2; 49,0; 54,0; 54,0; 54,0; 54,0
"155103 Tilskud til indretning af servicearealer "; 91,1; 120,0; 120,0; 120,0; 120,0; 120,0
"15510310 Tilskud til indretning af servicearealer "; 91,1; 120,0; 120,0; 120,0; 120,0; 120,0
"155106 Genudlån til Landsbyggefonden "; 28,5; 53,2; 56,7; 55,9; 55,1; 54,2
"15510610 Genudlån, Økonomistyrelsen "; 9,1; 30,2; 47,8; 48,4; 49,3; 50,3
"15510615 genudlån "; 9,7; 11,5; 0,0; 0,0; 0,0; 0,0
"15510620 Renter af genudlån, Økonomistyrelsen "; 9,7; 11,5; 8,9; 7,5; 5,8; 3,9
"155107 Statslån til Landsbyggefonden "; 861,5; 927,6; 872,1; 774,8; 700,4; 481,0
"15510710 Statslån, Økonomistyrelsen "; 798,2; 787,4; 701,3; 534,0; 391,4; 113,0
"15510715 Finansiering af forrentning af genlån "; 31,7; 70,1; 85,4; 120,4; 154,5; 184,0
"15510720 Renter af statslån, Økonomistyrelsen "; 31,7; 70,1; 85,4; 120,4; 154,5; 184,0
"155108 Administrationsudgifter byggeri & byfornyelse "; 6,3; 6,6; 6,7; 6,7; 6,7; 6,7
"15510820 Administrationsudgifter, Økonomistyrelsen "; 6,3; 6,6; 6,7; 6,7; 6,7; 6,7
"155111 boligtyper "; 22,8; 12,6; 12,8; 12,8; 12,8; 12,8
"15511110 Boligtyper "; 22,8; 12,6; 12,8; 12,8; 12,8; 12,8
"155112 Boliger til yngre fysisk handicappede "; 23,6; 0,0; 0,0; 0,0; 0,0; 0,0
"15511210 Boliger til yngre fysisk handicappede "; 23,6; 0,0; 0,0; 0,0; 0,0; 0,0
"155116 flygtninge "; 1,2; 2,0; 2,0; 2,0; 2,0; 2,0
"15511610 flygtninge "; 1,2; 2,0; 2,0; 2,0; 2,0; 2,0
"155117 Støtte til beboerindskud "; 15,7; 21,2; 21,6; 21,6; 21,6; 21,6
"15511710 Støtte til betaling af beboerindskud "; 15,7; 20,6; 20,8; 20,8; 20,8; 20,8
"15511720 betaling "; 0,0; 0,6; 0,8; 0,8; 0,8; 0,8
"155131 Rentesikring til almene boliger "; 0,0; -0,2; 0,0; 0,0; 0,0; 0,0
"15513110 Rentesikring til almene boliger "; 0,0; -0,2; 0,0; 0,0; 0,0; 0,0
"155132 Rente- og afdragsbidrag til almene boliger "; 0,0; -1,2; 0,0; 0,0; 0,0; 0,0
"15513210 Rentebidrag, LB 82 1989 "; 0,0; -0,9; 0,0; 0,0; 0,0; 0,0
"15513220 Afdragsbidrag, LB 82 1989 "; 0,0; -0,3; 0,0; 0,0; 0,0; 0,0
"155133 boligafdelinger "; 0,0; -2,1; 0,0; 0,0; 0,0; 0,0
"15513310 Boligafdelinger "; 0,0; -2,1; 0,0; 0,0; 0,0; 0,0
"155135 Driftsstøtte mv. til almene boliger mv. "; 0,0; -0,1; 0,0; 0,0; 0,0; 0,0
"15513510 Driftstilskud, l 356 1598 "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15513530 Huslejesikring "; 0,0; -0,1; 0,0; 0,0; 0,0; 0,0
"155145 Støtte til kollegier mv. "; 1,1; 0,2; 0,2; 0,2; 0,2; 0,2
"15514550 Indfrielse af statsgaranti "; 1,1; 0,2; 0,2; 0,2; 0,2; 0,2
"155150 Boligsocialt Udviklingscenter "; 0,2; 5,1; 5,2; 5,2; 0,0; 0,0
"15515010 Tilskud til Boligsocialt Udviklingscenter "; 0,2; 5,1; 5,2; 5,2; 0,0; 0,0
"155151 Støtte til boligsocial indsats "; 0,0; 22,2; 25,8; 42,0; 50,9; 41,8
"15515110 boligområder "; 0,0; 22,2; 6,8; 8,1; 8,1; 0,0
"15515120 Tilskud til helhedsorienteret gadeplansindsat"; 0,0; 0,0; 19,0; 33,9; 42,8; 41,8
"155161 Forsøg i det almene boligbyggeri "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"15516110 Forsøg mv. i det almene boligbyggeri "; 0,0; 0,0; 10,0; 10,0; 10,0; 10,0
"1552 Privat boligbyggeri "; 145,0; 210,9; 215,6; 170,9; 170,9; 170,9
"155201 Støtte til andelsboliger "; -6,6; 0,0; 0,0; 0,0; 0,0; 0,0
"15520110 ydelsesstøtte "; -6,6; 0,0; 0,0; 0,0; 0,0; 0,0
"155202 Støtte til private ungdomsboliger "; 54,4; 0,0; 0,0; 0,0; 0,0; 0,0
"15520210 Ungdomsboligtilskud "; 53,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15520220 Konsulentbistand "; 1,4; 0,0; 0,0; 0,0; 0,0; 0,0
"155203 Støtte til privat udlejningsbyggeri "; -20,5; 0,0; 0,0; 0,0; 0,0; 0,0
"15520310 Tilskud til privat udlejningsbyggeri "; -20,5; 0,0; 0,0; 0,0; 0,0; 0,0
"155204 Friplejeboliger "; 64,3; 104,5; 106,8; 82,1; 82,1; 82,1
"15520410 Udgifter til friplejeboliger "; 64,3; 104,5; 106,8; 82,1; 82,1; 82,1
"155205 Støtte til friplejeboliger "; 60,4; 95,3; 102,4; 77,7; 77,7; 77,7
"15520510 friplejeboliger "; 60,4; 95,3; 0,0; 0,0; 0,0; 0,0
"15520515 Ydelsesstøtte til friplejeboliger "; 0,0; 0,0; 102,4; 77,7; 77,7; 77,7
"155206 servicearealer "; 5,8; 9,0; 9,0; 9,0; 9,0; 9,0
"15520610 servicearealer "; 5,8; 9,0; 9,0; 9,0; 9,0; 9,0
"155212 Rentebidrag til andelsboliger "; -12,8; 0,0; -4,7; 0,0; 0,0; 0,0
"15521210 Rentebidrag til andelsboliger "; -12,8; 0,0; -4,7; 0,0; 0,0; 0,0
"155221 Refusion vedrørende kommunal anvisningsret "; 0,0; 2,1; 2,1; 2,1; 2,1; 2,1
"15522110 kommunal anvisningsret til private udlejnings"; 0,0; 2,1; 2,1; 2,1; 2,1; 2,1
"1553 Byfornyelse "; 303,7; 301,6; 302,7; 271,0; 271,0; 271,0
"155301 Byfornyelse "; 291,2; 287,9; 235,4; 257,2; 257,2; 257,2
"15530111 udlejningsboliger "; 0,0; 1,1; 0,4; 0,2; 0,1; 0,1
"15530115 andelsboliger "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"15530121 refusion "; 9,0; 12,9; 6,3; 5,1; 4,0; 4,0
"15530131 kontant "; 0,9; 4,5; 2,2; 1,4; 1,4; 1,4
"15530141 Refusion af byfornyelsesudgifter "; 100,9; 66,5; 62,8; 71,1; 71,7; 71,7
"15530142 Refusion af udgifter til områdefornyelse "; 50,0; 50,0; 50,0; 50,0; 50,0; 50,0
"15530143 Indfasningsstøtte til forbedringsarbejder "; 2,8; 16,4; 6,3; 9,1; 9,1; 9,1
"15530144 Støtte til vedligeholdelsesudgifter "; 91,4; 87,2; 75,6; 84,4; 84,4; 84,4
"15530145 Kontant tilskud til ejer- og andelsboliger "; 35,7; 45,5; 28,0; 31,4; 31,4; 31,4
"15530146 Erstatninger vedrørende påbud "; 0,0; 3,7; 3,7; 4,4; 5,0; 5,0
"15530171 ydelsesbidrag "; 0,5; 0,1; 0,1; 0,1; 0,1; 0,1
"155302 Ydelsesstøtte til forbedringsarbejder "; 7,9; 2,1; 55,6; 2,1; 2,1; 2,1
"15530220 tabslån "; 7,9; 2,1; 55,6; 2,1; 2,1; 2,1
"155303 boligforbedring "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"15530320 boligforbedring "; 0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"155304 Rentesikring til sanering "; 0,0; 1,0; 1,0; 1,0; 1,0; 1,0
"15530420 indfrielse "; 0,0; 1,0; 1,0; 1,0; 1,0; 1,0
"155305 Saneringslån og saneringstilskud "; -2,6; 0,0; 0,0; 0,0; 0,0; 0,0
"15530520 Saneringstilskud, Økonomistyrelsen "; -2,6; 0,0; 0,0; 0,0; 0,0; 0,0
"155306 forbedringsarbejder "; 0,0; 1,0; 1,0; 1,0; 1,0; 1,0
"15530630 indfrielse "; 0,0; 1,0; 1,0; 1,0; 1,0; 1,0
"155311 oplysning "; 3,7; 4,7; 4,7; 4,7; 4,7; 4,7
"15531110 Oplysning og vejledning "; 3,7; 4,7; 4,7; 4,7; 4,7; 4,7
"155312 Udredning og forsøg vedrørende byfornyelse "; 3,3; 4,9; 5,0; 5,0; 5,0; 5,0
"15531210 Udredning og forsøg "; 3,3; 4,9; 5,0; 5,0; 5,0; 5,0
"1554 Hensættelser vedrørende alment boligbyggeri "; -1678,9; 0,0; 0,0; 0,0; 0,0; 0,0
"155401 Hensættelse "; -1302,9; 0,0; 0,0; 0,0; 0,0; 0,0
"15540140 ydelsesstøtte "; -1302,5; 0,0; 0,0; 0,0; 0,0; 0,0
"15540150 hensættelse "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"155402 Hensættelse "; -91,2; 0,0; 0,0; 0,0; 0,0; 0,0
"15540210 Hensættelse "; -91,2; 0,0; 0,0; 0,0; 0,0; 0,0
"155403 servicearealer "; -49,3; 0,0; 0,0; 0,0; 0,0; 0,0
"15540310 servicearealer "; -49,3; 0,0; 0,0; 0,0; 0,0; 0,0
"155431 hensættelse "; -144,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15543110 hensættelse "; -144,0; 0,0; 0,0; 0,0; 0,0; 0,0
"155433 ydelsessikring "; -91,1; 0,0; 0,0; 0,0; 0,0; 0,0
"15543310 hensættelse "; -91,1; 0,0; 0,0; 0,0; 0,0; 0,0
"155441 rentesikring "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"15544110 rentesikring "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"1555 Hensættelser vedrørende privat boligbyggeri "; -17,0; 0,0; 0,0; 0,0; 0,0; 0,0
"155511 hensættelse "; -17,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15551110 hensættelse "; -17,0; 0,0; 0,0; 0,0; 0,0; 0,0
"1556 Hensættelser vedrørende byfornyelse "; -28,0; 0,0; 0,0; 0,0; 0,0; 0,0
"155604 sanering "; -28,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15560410 hensættelse "; -28,0; 0,0; 0,0; 0,0; 0,0; 0,0
"156 Bistand og pleje for handicappede "; 72,2; 72,7; 60,9; 60,5; 44,8; 44,5
"1564 Bistand og pleje for handicappede "; 72,2; 72,7; 60,9; 60,5; 44,8; 44,5
"156404 Center for Ligebehandling af Handicappede "; 7,0; 7,3; 7,4; 7,4; 7,4; 7,4
"15640410 Center for Ligebehandling af Handicappede "; 7,0; 7,3; 7,4; 7,4; 7,4; 7,4
"156405 DUKH "; 10,4; 11,0; 10,9; 10,8; 10,6; 10,4
"15640510 DUKH "; 10,4; 11,0; 10,9; 10,8; 10,6; 10,4
"156407 Koloni, handicappede børn/unge og forældre "; 11,2; 10,6; 13,0; 11,0; 11,0; 11,0
"15640710 Koloni, handicappede børn/unge og forældre "; 11,2; 10,6; 13,0; 11,0; 11,0; 11,0
"156408 Styrket indsats på botilbud mv. "; 2,2; 12,9; 13,1; 13,1; 0,0; 0,0
"15640810 Styrket indsats på botilbud mv. "; 2,2; 12,9; 13,1; 13,1; 0,0; 0,0
"156410 Undervisning af døvblinde "; 1,0; 1,0; 1,2; 1,2; 1,2; 1,2
"15641010 Undervisning af døvblinde "; 1,0; 1,0; 1,2; 1,2; 1,2; 1,2
"156411 Døvefilm Video "; 7,3; 7,6; 7,3; 7,3; 7,2; 7,1
"15641110 Døvefilm Video "; 7,3; 7,6; 7,3; 7,3; 7,2; 7,1
"156415 Fribefordring af handicappede mv. "; 2,2; 3,3; 3,3; 3,3; 3,3; 3,3
"15641510 Fribefordring af handicappede mv. "; 2,2; 3,3; 3,3; 3,3; 3,3; 3,3
"156417 Handicappedes botilbud "; 0,0; -4,0; -4,0; 0,0; 0,0; 0,0
"15641710 Handicappedes botilbud "; 0,0; -4,0; -4,0; 0,0; 0,0; 0,0
"156418 Forebyg. seksuelle overgreb mod handicappede "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"15641810 Seksuelle overgreb mod handicappede "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
